1.0220,0.0000,0.0000,32.5194,0.3066,25.3664,0.0000,0.0000
1.0244,0.0000,0.0000,73.0949,0.5122,35.2578,0.0000,0.0000
1.0081,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0187,0.0000,0.0000,28.6778,0.3056,27.6645,0.0000,0.0000
1.0259,0.0000,0.0000,29.0980,0.2052,18.0031,0.0000,0.0000
1.0227,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0055,1.0000,0.0000,88.0784,0.6033,0.0000,0.0000,0.0000
1.0155,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0175,0.0000,0.0000,50.4262,0.4070,22.7297,0.0000,0.0000
1.0013,0.0000,0.0000,31.8813,0.3004,23.4874,0.0000,0.0000
1.0165,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0145,0.0000,0.0000,38.6189,0.4058,23.9614,0.0000,0.0000
1.0057,0.0000,0.0000,23.9970,0.3017,27.9306,0.0000,0.0000
1.0044,0.0000,0.0000,35.5860,0.4017,24.8579,0.0000,0.0000
1.0177,0.0000,0.0000,67.0486,0.5088,35.1593,0.0000,0.0000
1.0286,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0024,0.0000,0.0000,57.1852,0.5012,18.5435,0.0000,0.0000
1.0264,0.0000,0.0000,34.4714,0.4106,26.1663,0.0000,0.0000
1.0012,0.0000,0.0000,77.6773,0.6007,21.1909,0.0000,0.0000
1.0167,1.0000,0.0000,87.0375,0.6100,0.0000,0.0000,0.0000
1.0073,0.0000,0.0000,76.3331,0.6044,36.4561,0.0000,0.0000
1.0132,0.0000,0.0000,39.5095,0.4053,32.8284,0.0000,0.0000
1.0022,0.0000,0.0000,82.2593,0.6013,37.3769,0.0000,0.0000
1.0164,0.0000,0.0000,75.3580,0.6098,39.8903,0.0000,0.0000
1.0224,0.0000,0.0000,35.4620,0.4090,25.5309,0.0000,0.0000
1.0002,0.0000,0.0000,65.8420,0.6001,34.6778,0.0000,0.0000
1.0122,0.0000,0.0000,82.1540,0.6073,21.2690,0.0000,0.0000
1.0217,0.0000,0.0000,78.7686,0.6130,40.3870,0.0000,0.0000
1.0267,0.0000,0.0000,83.9713,0.6160,20.9398,0.0000,0.0000
1.0065,0.0000,0.0000,35.3356,0.4026,25.1448,0.0000,0.0000
1.0279,0.0000,0.0000,65.4826,0.0000,42.5269,0.0000,1.0000
1.0296,0.0000,0.0000,74.7558,0.6178,35.7692,0.0000,0.0000
1.0056,0.0000,0.0000,68.1029,0.6033,21.6707,0.0000,0.0000
1.0149,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0212,0.0000,0.0000,81.0095,0.6127,38.3871,0.0000,0.0000
1.0172,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0295,0.0000,0.0000,54.0470,0.5147,34.2838,0.0000,0.0000
1.0071,0.0000,0.0000,36.9241,0.5036,24.0515,0.0000,0.0000
1.0036,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0157,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0135,0.0000,0.0000,72.4936,0.6081,34.6497,0.0000,0.0000
1.0146,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0009,0.0000,0.0000,75.1756,0.6005,21.4085,0.0000,0.0000
1.0124,0.0000,0.0000,79.0368,0.6074,21.2383,0.0000,0.0000
1.0032,0.0000,0.0000,30.7088,0.3010,23.3419,0.0000,0.0000
1.0106,0.0000,0.0000,63.8343,0.0000,20.7870,0.0000,1.0000
1.0264,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0041,0.0000,0.0000,84.2781,0.6025,36.8955,0.0000,0.0000
1.0068,0.0000,0.0000,44.2757,0.4027,18.2916,0.0000,0.0000
1.0033,0.0000,0.0000,80.3204,0.6020,37.2288,0.0000,0.0000
1.0283,0.0000,0.0000,67.9842,0.0000,20.0801,0.0000,1.0000
1.0063,0.0000,0.0000,35.2016,0.5031,24.9807,0.0000,0.0000
1.0045,0.0000,0.0000,22.6349,0.3013,31.6563,0.0000,0.0000
1.0107,0.0000,0.0000,76.7389,0.6064,35.9471,0.0000,0.0000
1.0152,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0173,1.0000,0.0000,79.5240,0.7121,0.0000,0.0000,0.0000
1.0229,0.0000,0.0000,40.0957,0.4091,33.5641,0.0000,0.0000
1.0081,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0051,0.0000,0.0000,33.5171,0.4020,32.5035,0.0000,0.0000
1.0109,0.0000,0.0000,32.9592,0.5054,26.7566,0.0000,0.0000
1.0120,0.0000,0.0000,63.5259,0.0000,19.4242,0.0000,1.0000
1.0281,0.0000,0.0000,68.0905,0.0000,20.1208,0.0000,1.0000
1.0134,0.0000,0.0000,19.6539,0.3040,17.3984,0.0000,0.0000
1.0065,0.0000,0.0000,36.8774,0.3019,22.3189,0.0000,0.0000
1.0244,0.0000,0.0000,78.0128,0.6146,37.0120,0.0000,0.0000
1.0257,0.0000,0.0000,41.8583,0.4103,18.1885,0.0000,0.0000
1.0203,0.0000,0.0000,80.8918,0.7142,39.3752,0.0000,0.0000
1.0091,0.0000,0.0000,64.7354,0.0000,19.5861,0.0000,1.0000
1.0236,0.0000,0.0000,47.1048,0.5118,33.6293,0.0000,0.0000
1.0240,0.0000,0.0000,75.6543,0.7168,21.4317,0.0000,0.0000
1.0128,0.0000,0.0000,34.7765,0.5064,26.6656,0.0000,0.0000
1.0005,0.0000,0.0000,34.1868,0.5003,24.7574,0.0000,0.0000
1.0004,0.0000,0.0000,61.1164,1.0004,14.9544,0.0000,0.0000
1.0288,0.0000,0.0000,48.7006,0.4115,40.4772,0.0000,0.0000
1.0236,0.0000,0.0000,12.7154,0.3071,17.0509,0.0000,0.0000
1.0067,0.0000,0.0000,65.7279,0.5034,39.4726,0.0000,0.0000
1.0190,0.0000,0.0000,20.4801,0.3057,29.9339,0.0000,0.0000
1.0124,0.0000,0.0000,79.2768,0.7087,21.0813,0.0000,0.0000
1.0258,0.0000,0.0000,26.8984,0.4103,28.4383,0.0000,0.0000
1.0014,0.0000,0.0000,67.1634,0.0000,19.7953,0.0000,1.0000
1.0107,1.0000,0.0000,75.3829,0.7075,0.0000,0.0000,0.0000
1.0241,0.0000,0.0000,37.4651,0.5120,23.9124,0.0000,0.0000
1.0120,0.0000,0.0000,12.8021,0.3036,16.8465,0.0000,0.0000
1.0257,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0122,0.0000,0.0000,38.0331,0.5061,23.9351,0.0000,0.0000
1.0176,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0024,0.0000,0.0000,35.0199,0.5012,24.9621,0.0000,0.0000
1.0110,0.0000,0.0000,59.5692,0.5055,40.3249,0.0000,0.0000
1.0201,0.0000,0.0000,26.1042,0.4080,30.7740,0.0000,0.0000
1.0064,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0143,0.0000,0.0000,30.5747,0.4057,32.0282,0.0000,0.0000
1.0107,0.0000,0.0000,79.6402,0.7075,36.7534,0.0000,0.0000
1.0135,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0129,0.0000,0.0000,75.1508,0.6077,36.3579,0.0000,0.0000
1.0289,0.0000,0.0000,68.5570,0.0000,20.0814,0.0000,1.0000
1.0268,0.0000,0.0000,78.7587,0.7188,36.3546,0.0000,0.0000
1.0027,0.0000,0.0000,27.2347,0.4011,28.3033,0.0000,0.0000
1.0123,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0234,0.0000,0.0000,68.1018,0.0000,19.7855,0.0000,1.0000
1.0243,0.0000,0.0000,54.7456,0.6146,33.4296,0.0000,0.0000
1.0266,0.0000,0.0000,24.2036,0.4106,29.7898,0.0000,0.0000
1.0107,0.0000,0.0000,24.6262,0.4043,29.8189,0.0000,0.0000
1.0289,0.0000,0.0000,35.7327,0.4115,17.8160,0.0000,0.0000
1.0067,0.0000,0.0000,61.4839,0.0000,20.9136,0.0000,1.0000
1.0271,0.0000,0.0000,86.3213,0.7190,38.5908,0.0000,0.0000
1.0249,0.0000,0.0000,71.5720,0.6150,39.3205,0.0000,0.0000
1.0133,0.0000,0.0000,35.3792,0.5066,25.3371,0.0000,0.0000
1.0171,0.0000,0.0000,78.3301,0.7119,40.6958,0.0000,0.0000
1.0065,0.0000,0.0000,35.5390,0.4026,17.8837,0.0000,0.0000
1.0189,0.0000,0.0000,71.5038,0.6114,21.2841,0.0000,0.0000
1.0198,0.0000,0.0000,34.1655,0.5099,26.8217,0.0000,0.0000
1.0263,0.0000,0.0000,84.1559,0.7184,41.6573,0.0000,0.0000
1.0190,0.0000,0.0000,58.7980,0.6114,33.5759,0.0000,0.0000
1.0011,0.0000,0.0000,17.3554,0.4005,16.9957,0.0000,0.0000
1.0119,0.0000,0.0000,63.5827,0.0000,37.9553,0.0000,1.0000
1.0197,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0252,0.0000,0.0000,35.3126,0.5126,25.4310,0.0000,0.0000
1.0238,1.0000,0.0000,76.8963,0.7166,0.0000,0.0000,0.0000
1.0159,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0025,0.0000,0.0000,76.5566,0.7018,35.7543,0.0000,0.0000
1.0280,0.0000,0.0000,35.3752,0.5140,25.9468,0.0000,0.0000
1.0277,0.0000,0.0000,62.6162,0.0000,37.5648,0.0000,1.0000
1.0086,0.0000,0.0000,59.8078,0.0000,20.8988,0.0000,1.0000
1.0071,0.0000,0.0000,60.9524,1.0071,14.8320,0.0000,0.0000
1.0234,0.0000,0.0000,72.9992,0.7164,35.2420,0.0000,0.0000
1.0131,0.0000,0.0000,82.5338,0.7092,41.5755,0.0000,0.0000
1.0191,0.0000,0.0000,0.0000,0.0000,21.9390,0.0000,0.0000
1.0164,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0212,0.0000,0.0000,37.7583,0.4085,18.0999,0.0000,0.0000
1.0231,0.0000,0.0000,67.7044,0.0000,20.5721,0.0000,1.0000
1.0042,0.0000,0.0000,80.9515,0.7029,38.3690,0.0000,0.0000
1.0230,0.0000,0.0000,68.9459,0.0000,19.8992,0.0000,1.0000
1.0050,0.0000,0.0000,35.2057,0.5025,26.1319,0.0000,0.0000
1.0173,0.0000,0.0000,28.7862,0.4069,27.8139,0.0000,0.0000
1.0102,0.0000,0.0000,15.2239,0.2020,29.0308,0.0000,0.0000
1.0001,0.0000,0.0000,78.2983,0.7001,21.1581,0.0000,0.0000
1.0055,0.0000,0.0000,75.4447,0.7038,21.5635,0.0000,0.0000
1.0290,0.0000,0.0000,60.7211,0.0000,41.2881,0.0000,1.0000
1.0246,0.0000,0.0000,35.3926,0.5123,26.0640,0.0000,0.0000
1.0230,0.0000,0.0000,66.2615,0.0000,20.4476,0.0000,1.0000
1.0122,0.0000,0.0000,30.0258,0.0000,31.6355,0.0000,1.0000
1.0296,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0287,0.0000,0.0000,27.3210,0.4115,31.9174,0.0000,0.0000
1.0183,0.0000,0.0000,61.2003,0.0000,19.3537,0.0000,1.0000
1.0101,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0154,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0225,0.0000,0.0000,60.1431,0.0000,36.7566,0.0000,1.0000
1.0005,0.0000,0.0000,30.6194,0.4002,32.4270,0.0000,0.0000
1.0002,1.0000,0.0000,78.5858,0.7001,0.0000,0.0000,0.0000
1.0168,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0063,0.0000,0.0000,76.4401,0.7044,35.6722,0.0000,0.0000
1.0124,0.0000,0.0000,80.6835,0.7087,36.2322,0.0000,0.0000
1.0183,0.0000,0.0000,35.2569,0.5091,25.7347,0.0000,0.0000
1.0056,0.0000,0.0000,61.5598,0.0000,38.6769,0.0000,1.0000
1.0245,0.0000,0.0000,51.9125,0.5122,18.3215,0.0000,0.0000
1.0215,0.0000,0.0000,63.6873,0.0000,19.4185,0.0000,1.0000
1.0083,0.0000,0.0000,33.8560,0.5041,32.1956,0.0000,0.0000
1.0115,0.0000,0.0000,61.5472,0.0000,29.3503,0.0000,1.0000
1.0114,0.0000,0.0000,66.9679,0.7080,34.5094,0.0000,0.0000
1.0165,0.0000,0.0000,27.8636,0.4066,31.6711,0.0000,0.0000
1.0254,0.0000,0.0000,35.2750,0.6152,25.7664,0.0000,0.0000
1.0085,0.0000,0.0000,80.1982,0.7059,38.2299,0.0000,0.0000
1.0016,0.0000,0.0000,62.6842,0.0000,21.0567,0.0000,1.0000
1.0207,0.0000,0.0000,78.6051,0.8166,35.8777,0.0000,0.0000
1.0094,0.0000,0.0000,61.3348,0.0000,42.1650,0.0000,1.0000
1.0178,0.0000,0.0000,57.0806,0.0000,37.0329,0.0000,1.0000
1.0009,1.0000,0.0000,70.8340,0.7006,0.0000,0.0000,0.0000
1.0086,0.0000,0.0000,33.6474,0.4034,24.2887,0.0000,0.0000
1.0045,0.0000,0.0000,60.3884,0.0000,37.7631,0.0000,1.0000
1.0018,0.0000,0.0000,28.8943,0.4007,27.7011,0.0000,0.0000
1.0266,0.0000,0.0000,13.8180,0.3080,16.9159,0.0000,0.0000
1.0125,0.0000,0.0000,46.9075,0.4050,40.7513,0.0000,0.0000
1.0263,0.0000,0.0000,54.4545,0.6158,22.5389,0.0000,0.0000
1.0043,0.0000,0.0000,44.6364,0.6026,23.4827,0.0000,0.0000
1.0092,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0292,0.0000,0.0000,58.2724,0.0000,37.6985,0.0000,1.0000
1.0106,0.0000,0.0000,23.7980,0.4042,28.9958,0.0000,0.0000
1.0054,0.0000,0.0000,56.4328,0.0000,36.0449,0.0000,1.0000
1.0155,0.0000,0.0000,28.6531,0.5077,28.2211,0.0000,0.0000
1.0182,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0102,0.0000,0.0000,60.5654,0.6061,18.6667,0.0000,0.0000
1.0112,0.0000,0.0000,23.4723,0.4045,30.0167,0.0000,0.0000
1.0026,0.0000,0.0000,61.4258,0.0000,41.9290,0.0000,1.0000
1.0287,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0039,0.0000,0.0000,71.2906,0.7027,21.5117,0.0000,0.0000
1.0279,0.0000,0.0000,60.2394,0.0000,19.2826,0.0000,1.0000
1.0180,0.0000,0.0000,29.0788,0.0000,20.4038,0.0000,1.0000
1.0141,0.0000,0.0000,28.4839,0.3042,18.8972,0.0000,0.0000
1.0116,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0238,0.0000,0.0000,51.7518,0.4095,26.8181,0.0000,0.0000
1.0091,0.0000,0.0000,87.2211,0.6055,34.3569,0.0000,0.0000
1.0092,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0202,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0076,0.0000,0.0000,84.0809,0.6046,33.0686,0.0000,0.0000
1.0142,0.0000,0.0000,31.1831,0.4057,17.4788,0.0000,0.0000
1.0179,0.0000,0.0000,82.3668,0.6108,32.1670,0.0000,0.0000
1.0042,0.0000,0.0000,26.2579,0.4017,16.3403,0.0000,0.0000
1.0160,0.0000,0.0000,31.9496,0.3048,22.5998,0.0000,0.0000
1.0071,0.0000,0.0000,15.4562,0.2014,21.2715,0.0000,0.0000
1.0240,0.0000,0.0000,30.4281,0.4096,17.6885,0.0000,0.0000
1.0180,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0112,0.0000,0.0000,31.6536,0.4045,18.1746,0.0000,0.0000
1.0006,0.0000,0.0000,83.7815,0.6004,32.4045,0.0000,0.0000
1.0233,0.0000,0.0000,63.0031,0.0000,45.3042,0.0000,1.0000
1.0253,0.0000,0.0000,16.7312,0.0000,48.5835,0.0000,1.0000
1.0227,0.0000,0.0000,63.5432,0.5114,41.0058,0.0000,0.0000
1.0188,0.0000,0.0000,0.0000,0.0000,47.3049,0.0000,0.0000
1.0082,0.0000,0.0000,47.8550,0.4033,24.5381,0.0000,0.0000
1.0059,0.0000,0.0000,60.7954,0.5029,30.5035,0.0000,0.0000
1.0186,0.0000,0.0000,89.5602,0.6112,35.4271,0.0000,0.0000
1.0181,0.0000,0.0000,0.0000,0.0000,47.0945,0.0000,0.0000
1.0040,0.0000,0.0000,81.3789,0.6024,32.2144,0.0000,0.0000
1.0115,0.0000,0.0000,22.2734,0.3034,19.4409,0.0000,0.0000
1.0151,0.0000,0.0000,0.0000,0.0000,46.9076,0.0000,0.0000
1.0227,0.0000,0.0000,82.2998,0.6136,32.8665,0.0000,0.0000
1.0069,0.0000,0.0000,18.3020,0.0000,40.5388,0.0000,1.0000
1.0169,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0133,0.0000,0.0000,88.1603,0.6080,35.1650,0.0000,0.0000
1.0271,0.0000,0.0000,64.1230,0.0000,44.7948,0.0000,1.0000
1.0215,0.0000,0.0000,46.6567,0.4086,24.2658,0.0000,0.0000
1.0110,0.0000,0.0000,53.4966,0.5055,26.1904,0.0000,0.0000
1.0001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0023,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0172,0.0000,0.0000,77.7553,0.7120,41.3176,0.0000,0.0000
1.0073,0.0000,0.0000,51.3397,0.4029,41.5042,0.0000,0.0000
1.0074,0.0000,0.0000,72.4705,0.6044,31.5724,0.0000,0.0000
1.0142,0.0000,0.0000,51.1587,0.5071,26.8656,0.0000,0.0000
